Date,Open,High,Low,Close,Adj Close,Volume
2014-04-03,97.970001,98.339996,97.529999,98.260002,85.741600,5471200
2014-04-04,98.620003,99.379997,98.320000,98.419998,85.881195,10309700
2014-04-07,98.389999,99.360001,97.830002,97.889999,85.418716,11409200
2014-04-08,98.029999,98.730003,97.500000,98.059998,85.567062,9601800
2014-04-09,98.419998,99.000000,97.779999,98.949997,86.343651,8921300
2014-04-10,98.860001,98.930000,96.519997,96.540001,84.240692,9667800
2014-04-11,96.199997,97.199997,96.050003,96.870003,84.528687,8710700
2014-04-14,97.279999,97.360001,96.250000,97.139999,84.764267,8617200
2014-04-15,98.449997,99.209999,98.050003,99.199997,86.561821,13999100
2014-04-16,99.570000,99.709999,98.070000,98.750000,86.169159,11308000
2014-04-17,98.690002,99.650002,98.690002,98.959999,86.352402,9153500
2014-04-21,99.010002,100.129997,98.669998,100.000000,87.259895,7031400
2014-04-22,100.000000,100.750000,99.739998,100.180000,87.416969,7937900
2014-04-23,100.239998,100.559998,99.919998,100.220001,87.451866,5876000
2014-04-24,100.239998,100.370003,99.550003,99.959999,87.224998,6149900
2014-04-25,99.970001,100.260002,99.400002,99.790001,87.076653,5895900
2014-04-28,100.559998,101.500000,100.120003,101.339996,88.429169,8792900
2014-04-29,101.629997,101.980003,100.959999,101.029999,88.158661,7811200
2014-04-30,100.839996,101.669998,100.699997,101.290001,88.385536,8513600
2014-05-01,100.769997,101.029999,99.930000,100.529999,87.722366,6590500
2014-05-02,100.169998,100.379997,98.879997,99.309998,86.657799,8744200
2014-05-05,99.290001,100.169998,99.040001,100.000000,87.259895,5438200
2014-05-06,100.019997,100.019997,99.510002,99.510002,86.832329,5795900
2014-05-07,99.849998,101.050003,99.349998,100.910004,88.053970,8720800
2014-05-08,100.669998,101.089996,100.360001,100.500000,87.696182,5667900
2014-05-09,100.860001,101.250000,100.410004,100.910004,88.053970,5691700
2014-05-12,101.239998,101.239998,100.419998,100.519997,87.713646,7437300
2014-05-13,100.900002,101.489998,100.629997,101.019997,88.149933,6183200
2014-05-14,100.949997,101.099998,100.769997,100.870003,88.019058,4187200
2014-05-15,100.639999,100.839996,100.410004,100.690002,87.862007,7007600
2014-05-16,100.570000,100.889999,100.139999,100.580002,87.765991,6516900
2014-05-19,100.220001,100.930000,100.129997,100.639999,87.818344,6997200
2014-05-20,100.809998,100.980003,99.959999,100.250000,87.478035,5438400
2014-05-21,100.599998,101.199997,100.529999,101.139999,88.254662,5302500
2014-05-22,100.580002,101.010002,100.080002,100.959999,88.711563,5124900
2014-05-23,101.040001,101.160004,100.669998,100.980003,88.729141,5275700
2014-05-27,101.099998,101.360001,100.269997,100.809998,88.579788,4524400
2014-05-28,100.669998,100.930000,100.120003,100.300003,88.131653,4352700
2014-05-29,100.559998,100.800003,100.150002,100.760002,88.535835,3685200
2014-05-30,100.699997,101.540001,100.550003,101.459999,89.150909,5973900
2014-06-02,101.540001,102.260002,101.010002,102.169998,89.774757,5845400
2014-06-03,101.910004,102.599998,101.839996,102.459999,90.029602,6681300
2014-06-04,102.230003,102.709999,101.940002,102.680000,90.222900,5608600
2014-06-05,102.779999,103.360001,102.419998,103.220001,90.697395,4730900
2014-06-06,103.250000,103.330002,102.839996,103.180000,90.662239,4624000
2014-06-09,103.070000,103.230003,102.680000,103.220001,90.697395,3748800
2014-06-10,103.470001,104.120003,102.769997,104.099998,91.470634,5792100
2014-06-11,103.809998,104.150002,103.129997,103.320000,90.785278,5960500
2014-06-12,103.180000,103.209999,102.510002,102.529999,90.091095,5930700
2014-06-13,102.510002,102.650002,102.169998,102.529999,90.091095,4301600
2014-06-16,102.519997,102.889999,101.839996,102.449997,90.020805,5645500
2014-06-17,102.129997,102.199997,101.379997,101.930000,89.563896,4834600
2014-06-18,101.910004,102.830002,101.860001,102.809998,90.337128,5445000
2014-06-19,102.930000,103.870003,102.809998,103.809998,91.215805,5481500
2014-06-20,104.370003,105.480003,104.070000,105.269997,92.498680,12459700
2014-06-23,104.910004,105.120003,104.440002,104.750000,92.041771,6063200
2014-06-24,104.629997,105.230003,104.550003,104.589996,91.901169,5915000
2014-06-25,104.230003,105.870003,104.230003,105.760002,92.929245,6411100
2014-06-26,105.839996,105.970001,105.029999,105.650002,92.832581,5106900
2014-06-27,105.470001,105.589996,104.449997,104.989998,92.252647,6463000
2014-06-30,105.620003,106.000000,104.519997,104.620003,91.927544,6877800
2014-07-01,105.150002,106.000000,104.989998,105.870003,93.025902,5129200
2014-07-02,105.699997,105.970001,105.300003,105.860001,93.017113,3764900
2014-07-03,105.870003,106.250000,105.110001,105.419998,92.630501,4199100
2014-07-07,105.419998,106.739998,105.269997,106.470001,93.553108,7014900
2014-07-08,106.209999,106.250000,105.519997,105.720001,92.894081,6268400
2014-07-09,106.000000,106.209999,105.720001,106.040001,93.175278,5720900
2014-07-10,105.080002,106.000000,104.519997,105.800003,92.964394,4955100
2014-07-11,105.839996,106.010002,104.860001,105.099998,92.349304,5461000
2014-07-14,105.379997,105.489998,105.110001,105.379997,92.595360,7784800
2014-07-15,105.230003,105.470001,102.769997,103.279999,90.750114,14219700
2014-07-16,103.529999,103.669998,101.949997,102.220001,89.818718,11946800
2014-07-17,101.900002,102.099998,100.260002,100.370003,88.193169,11218900
2014-07-18,100.669998,101.959999,100.370003,101.800003,89.449669,8408400
2014-07-21,101.440002,101.580002,101.019997,101.269997,88.983971,6379900
2014-07-22,101.910004,102.540001,101.779999,102.470001,90.038383,6554100
2014-07-23,102.800003,102.930000,101.879997,102.190002,89.792358,4815300
2014-07-24,102.339996,102.730003,102.019997,102.199997,89.801132,5177200
2014-07-25,102.269997,102.400002,101.800003,102.110001,89.722046,3951500
2014-07-28,101.889999,102.400002,101.660004,102.110001,89.722046,4634800
2014-07-29,102.449997,102.510002,101.690002,101.959999,89.590256,6053900
2014-07-30,102.269997,102.849998,101.809998,102.300003,89.889008,5994800
2014-07-31,101.769997,101.839996,100.050003,100.089996,87.947105,9141500
2014-08-01,99.760002,100.410004,98.800003,99.900002,87.780174,8610700
2014-08-04,99.989998,100.379997,99.320000,100.160004,88.008629,6790800
2014-08-05,99.830002,100.239998,99.550003,99.820000,87.709900,6230900
2014-08-06,99.669998,100.830002,99.599998,100.709999,88.491905,7412100
2014-08-07,101.089996,101.190002,99.580002,99.930000,87.806534,7417800
2014-08-08,100.209999,101.150002,99.769997,101.080002,88.817009,5618400
2014-08-11,101.620003,101.779999,101.010002,101.160004,88.887306,5703000
2014-08-12,101.000000,101.220001,100.309998,100.629997,88.421608,4577700
2014-08-13,101.150002,101.949997,101.150002,101.739998,89.396935,4563700
2014-08-14,101.889999,102.050003,101.500000,102.019997,89.642975,5239400
2014-08-15,102.209999,102.440002,100.800003,101.169998,88.896111,6986000
2014-08-18,101.919998,102.720001,101.750000,102.699997,90.240486,5979500
2014-08-19,102.730003,102.959999,102.019997,102.959999,90.468933,5670000
2014-08-20,102.870003,103.300003,102.699997,103.209999,90.688614,5183000
2014-08-21,103.330002,104.419998,103.330002,104.190002,91.549721,8357600
2014-08-22,103.629997,104.029999,102.970001,103.099998,91.204712,5076300
2014-08-25,103.650002,103.809998,103.089996,103.230003,91.319710,3678200
2014-08-26,103.470001,103.720001,103.169998,103.440002,91.505493,3512400
2014-08-27,103.599998,103.720001,102.910004,103.220001,91.310860,4786100
2014-08-28,102.900002,103.190002,102.709999,102.949997,91.072006,3482200
2014-08-29,103.099998,103.760002,103.010002,103.730003,91.762009,5287800
2014-09-02,103.300003,103.709999,103.019997,103.360001,91.434731,4644800
2014-09-03,103.820000,104.099998,103.540001,103.760002,91.788551,4725800
2014-09-04,103.989998,104.099998,103.760002,103.839996,91.859314,6147700
2014-09-05,103.919998,104.419998,103.339996,104.419998,92.372421,5744400
2014-09-08,104.419998,104.580002,103.830002,104.050003,92.045105,4900300
2014-09-09,104.400002,104.400002,103.550003,103.800003,91.823944,5999400
2014-09-10,104.190002,105.339996,103.959999,104.989998,92.876648,7402200
2014-09-11,104.779999,104.889999,104.099998,104.550003,92.487404,4834100
2014-09-12,104.540001,104.809998,103.959999,104.580002,92.513962,5929200
2014-09-15,104.589996,104.910004,104.349998,104.720001,92.637810,4525500
2014-09-16,104.489998,105.940002,104.300003,105.879997,93.663979,6081400
2014-09-17,105.879997,106.629997,105.800003,106.190002,93.938194,6627800
2014-09-18,106.180000,107.410004,106.029999,107.349998,94.964363,6628700
2014-09-19,107.889999,108.370003,107.620003,107.989998,95.530518,13033400
2014-09-22,108.000000,108.250000,107.779999,107.879997,95.433212,5788300
2014-09-23,107.769997,108.099998,107.190002,107.459999,95.061684,8108100
2014-09-24,107.699997,108.769997,107.339996,108.639999,96.105515,5890900
2014-09-25,108.529999,108.550003,107.070000,107.099998,94.743202,5688200
2014-09-26,107.410004,107.489998,106.199997,107.099998,94.743202,4467500
2014-09-29,106.379997,106.650002,106.040001,106.540001,94.247810,6581600
2014-09-30,106.500000,107.209999,106.449997,106.589996,94.292053,6822500
2014-10-01,105.980003,106.279999,103.949997,104.300003,92.266258,12263700
2014-10-02,104.059998,104.540001,103.250000,103.849998,91.868187,7566100
2014-10-03,104.230003,105.190002,104.129997,105.129997,93.000488,6856100
2014-10-06,105.680000,106.000000,104.370003,104.860001,92.761658,5015100
2014-10-07,104.459999,104.459999,102.339996,102.389999,90.576614,8407800
2014-10-08,102.430000,105.029999,102.040001,104.910004,92.805893,8337000
2014-10-09,104.629997,104.860001,101.790001,102.080002,90.302399,10675900
2014-10-10,102.349998,102.529999,101.230003,101.230003,89.550461,9984100
2014-10-13,101.459999,101.459999,99.019997,99.120003,87.683914,10334600
2014-10-14,100.529999,100.900002,95.339996,97.010002,85.817360,20807400
2014-10-15,96.050003,98.720001,95.099998,98.209999,86.878906,21905900
2014-10-16,96.970001,98.000000,96.500000,96.779999,85.613884,14575300
2014-10-17,97.540001,99.150002,97.309998,98.699997,87.312363,12272900
2014-10-20,98.830002,99.199997,98.320000,99.199997,87.754669,7988900
2014-10-21,99.830002,100.379997,99.339996,100.360001,88.780838,7287300
2014-10-22,101.099998,101.790001,100.519997,101.220001,89.541611,9360100
2014-10-23,102.260002,102.980003,101.940002,102.629997,90.788925,7570400
2014-10-24,102.949997,103.290001,102.209999,103.129997,91.231247,5973100
2014-10-27,103.070000,104.239998,103.040001,104.070000,92.062805,7043900
2014-10-28,104.550003,104.800003,103.559998,104.790001,92.699730,10347800
2014-10-29,105.000000,105.559998,104.860001,105.559998,93.380898,8188300
2014-10-30,105.169998,107.050003,104.910004,107.040001,94.690132,9068300
2014-10-31,107.940002,108.180000,107.260002,107.779999,95.344734,10800100
2014-11-03,107.830002,108.120003,106.750000,107.459999,95.061684,7082600
2014-11-04,107.889999,108.730003,107.339996,108.620003,96.087852,9349000
2014-11-05,109.050003,109.260002,107.949997,108.820000,96.264755,6966800
2014-11-06,108.930000,109.320000,108.550003,109.010002,96.432831,6200300
2014-11-07,109.000000,109.029999,107.919998,108.199997,95.716293,6652600
2014-11-10,108.070000,108.919998,107.199997,108.820000,96.264755,7573300
2014-11-11,108.879997,109.400002,108.550003,108.910004,96.344391,6221100
2014-11-12,108.669998,109.000000,108.389999,108.750000,96.202835,4895900
2014-11-13,109.050003,109.489998,108.500000,109.070000,96.485901,4860000
2014-11-14,108.919998,109.059998,108.010002,108.160004,95.680916,5650700
2014-11-17,108.000000,108.690002,107.610001,108.300003,95.804741,5233000
2014-11-18,108.129997,109.059998,107.720001,108.830002,96.273613,5407200
2014-11-19,108.449997,108.809998,108.099998,108.760002,96.211685,5217800
2014-11-20,108.550003,108.570000,107.690002,108.180000,95.698601,8090700
2014-11-21,108.730003,108.730003,107.620003,107.860001,96.036949,8417400
2014-11-24,107.919998,108.230003,106.639999,106.879997,95.164368,9098000
2014-11-25,106.980003,107.190002,106.699997,106.699997,95.004097,7367900
2014-11-26,106.769997,107.250000,106.599998,107.209999,95.458199,5503700
2014-11-28,107.610001,108.820000,107.330002,108.250000,96.384201,5881200
2014-12-01,107.889999,108.809998,107.349998,108.029999,96.188316,5638800
2014-12-02,107.970001,108.529999,107.500000,108.510002,96.615700,6184400
2014-12-03,108.540001,108.989998,107.650002,107.720001,95.912277,8957400
2014-12-04,108.089996,108.300003,107.379997,107.559998,95.769836,6697600
2014-12-05,107.529999,108.739998,107.220001,108.510002,96.615700,6449700
2014-12-08,108.419998,108.879997,108.139999,108.519997,96.624603,6499300
2014-12-09,108.220001,108.470001,106.889999,108.050003,96.206116,7214300
2014-12-10,107.610001,107.959999,106.150002,106.239998,94.594513,9416400
2014-12-11,105.849998,107.309998,105.360001,106.720001,95.021912,7114600
2014-12-12,106.650002,106.870003,104.389999,104.430000,92.982918,8325500
2014-12-15,104.769997,105.059998,103.629997,103.959999,92.564445,12110600
2014-12-16,103.480003,105.209999,102.500000,102.760002,91.495987,10209200
2014-12-17,103.269997,104.489998,102.699997,104.070000,92.662384,10207600
2014-12-18,105.620003,106.820000,104.739998,106.809998,95.102028,11756800
2014-12-19,106.629997,107.389999,105.500000,105.550003,93.980164,19154400
2014-12-22,105.690002,106.830002,105.669998,106.739998,95.039703,8124500
2014-12-23,106.660004,106.910004,103.919998,104.279999,92.849358,10171700
2014-12-24,104.379997,105.330002,104.379997,104.589996,93.125374,3415100
2014-12-26,105.070000,105.690002,104.690002,105.059998,93.543861,2951000
2014-12-29,104.639999,105.690002,104.610001,105.330002,93.784256,4273400
2014-12-30,105.419998,105.800003,105.059998,105.360001,93.810997,4371700
2014-12-31,105.610001,106.110001,104.540001,104.570000,93.107574,6202100
2015-01-02,105.050003,105.550003,104.129997,104.519997,93.063049,5753600
2015-01-05,104.480003,104.730003,103.680000,103.790001,92.413071,8079300
2015-01-06,104.339996,104.989998,102.940002,103.279999,91.958984,7428000
2015-01-07,103.910004,105.830002,103.809998,105.559998,93.989052,7931700
2015-01-08,106.059998,106.489998,105.750000,106.389999,94.728065,9916000
2015-01-09,106.500000,106.500000,104.750000,104.940002,93.437027,7360100
2015-01-12,105.169998,105.820000,104.300003,104.580002,93.116478,6839000
2015-01-13,105.440002,106.330002,104.239998,104.760002,93.276756,10151100
2015-01-14,103.860001,104.430000,103.510002,104.000000,92.600060,8887700
2015-01-15,104.000000,104.000000,101.949997,102.489998,91.255569,10834800
2015-01-16,102.059998,104.620003,102.000000,104.040001,92.635666,14092300
2015-01-20,101.550003,102.050003,100.260002,101.290001,90.187103,20460000
2015-01-21,100.559998,102.099998,100.400002,101.900002,90.730240,11702900
2015-01-22,102.389999,103.830002,101.570000,103.760002,92.386337,9036600
2015-01-23,102.940002,102.970001,101.940002,102.199997,90.997353,10111000
2015-01-26,101.800003,102.449997,101.209999,102.260002,91.050797,8962800
2015-01-27,101.830002,102.769997,100.930000,102.089996,90.899414,10160500
2015-01-28,102.480003,102.930000,101.440002,101.480003,90.356293,9053200
2015-01-29,101.510002,102.459999,100.669998,102.379997,91.157616,7569300
2015-01-30,101.580002,102.000000,100.089996,100.139999,89.163162,10676300
2015-02-02,100.489998,100.849998,99.379997,100.830002,89.777542,8990700
2015-02-03,101.400002,102.559998,101.120003,102.459999,91.228844,10001200
2015-02-04,102.120003,102.449997,101.019997,101.360001,90.249466,9514100
2015-02-05,101.570000,102.559998,101.459999,102.459999,91.228844,6642200
2015-02-06,102.110001,102.449997,100.830002,101.099998,90.017929,9118500
2015-02-09,101.059998,101.059998,99.099998,99.779999,88.842628,9851700
2015-02-10,100.190002,100.699997,99.430000,100.349998,89.350143,12275500
2015-02-11,100.459999,100.790001,99.949997,100.379997,89.376862,8177000
2015-02-12,100.500000,100.540001,97.150002,98.440002,87.649521,25835200
2015-02-13,98.440002,99.669998,98.330002,99.620003,88.700157,11153600
2015-02-17,99.389999,100.480003,99.120003,100.440002,89.430283,8627100
2015-02-18,100.699997,100.940002,99.379997,99.959999,89.002907,7865200
2015-02-19,99.949997,100.839996,99.610001,100.699997,89.661789,10028200
2015-02-20,100.180000,100.370003,99.110001,100.260002,89.894905,10085700
2015-02-23,100.739998,100.769997,99.800003,100.180000,89.823181,6878200
2015-02-24,100.250000,101.050003,100.000000,100.699997,90.289413,6587200
2015-02-25,100.940002,101.290001,100.160004,101.209999,90.746689,9684000
2015-02-26,101.379997,103.180000,101.220001,102.800003,92.172302,11437900
2015-02-27,103.040001,103.330002,102.480003,102.510002,91.912285,8500000
2015-03-02,102.510002,103.410004,102.510002,103.220001,92.548882,7277600
2015-03-03,103.099998,103.099998,101.809998,102.339996,91.759857,6419700
2015-03-04,102.120003,102.120003,101.169998,101.650002,91.141197,8455200
2015-03-05,102.070000,103.209999,102.000000,102.519997,91.921242,8042300
2015-03-06,102.089996,102.430000,99.879997,100.110001,89.760422,9287600
2015-03-09,100.199997,100.919998,99.760002,100.660004,90.253555,5701100
2015-03-10,99.989998,100.440002,99.510002,99.529999,89.240372,8696800
2015-03-11,99.830002,99.830002,98.220001,98.320000,88.155457,9138100
2015-03-12,98.959999,100.239998,98.830002,99.830002,89.509361,8318000
2015-03-13,99.849998,100.050003,98.639999,99.209999,88.953468,7821800
2015-03-16,99.739998,101.070000,99.739998,101.059998,90.612190,7726500
2015-03-17,100.110001,100.519997,99.410004,99.889999,89.563164,7293000
2015-03-18,99.889999,101.739998,99.129997,101.459999,90.970856,7961900
2015-03-19,101.040001,101.959999,100.910004,101.690002,91.177063,6863100
2015-03-20,101.870003,102.900002,101.760002,102.400002,91.813667,12433800
2015-03-23,102.470001,103.349998,102.230003,102.980003,92.333702,9001900
2015-03-24,102.830002,103.230003,101.930000,101.959999,91.419174,8390700
2015-03-25,101.849998,102.500000,100.339996,100.339996,89.966637,8444100
2015-03-26,99.949997,100.809998,99.559998,100.139999,89.787308,9972400
2015-03-27,100.279999,100.949997,100.150002,100.339996,89.966637,5836700
2015-03-30,101.239998,101.860001,100.760002,101.550003,91.051544,6061200
2015-03-31,100.970001,101.489998,100.589996,100.599998,90.199760,8028000
2015-04-01,100.459999,100.459999,98.610001,99.150002,88.899666,11336300
2015-04-02,99.440002,99.989998,98.889999,99.639999,89.339012,6097100
2015-04-06,98.839996,99.559998,98.040001,99.160004,88.908638,9697600
2015-04-07,99.550003,100.870003,99.430000,100.099998,89.751442,7900300
2015-04-08,99.839996,100.449997,99.599998,100.160004,89.805244,7354100
2015-04-09,100.570000,101.650002,100.330002,101.330002,90.854286,8073900
2015-04-10,101.330002,102.139999,100.930000,102.059998,91.508820,6786500
2015-04-13,101.540001,101.980003,100.550003,100.550003,90.154938,10753500
2015-04-14,101.050003,101.459999,100.190002,100.519997,90.128029,9311600
2015-04-15,100.540001,101.239998,100.330002,100.599998,90.199760,8237100
2015-04-16,100.269997,100.320000,99.769997,99.790001,89.473480,7324800
2015-04-17,99.370003,99.849998,99.110001,99.580002,89.285210,11084200
2015-04-20,100.260002,100.879997,100.050003,100.209999,89.850090,6649300
2015-04-21,100.660004,100.989998,100.160004,100.300003,89.930771,6532700
2015-04-22,100.629997,100.800003,99.959999,100.430000,90.047348,4763900
2015-04-23,100.500000,100.820000,99.910004,100.459999,90.074226,7351500
2015-04-24,100.110001,101.529999,100.000000,101.080002,90.630142,6566900
2015-04-27,101.160004,101.599998,100.470001,100.580002,90.181824,9113900
2015-04-28,100.449997,100.949997,99.309998,100.739998,90.325279,7484600
2015-04-29,100.510002,100.610001,99.900002,100.389999,90.011459,8926200
2015-04-30,100.070000,100.150002,98.769997,99.199997,88.944496,10170600
2015-05-01,99.620003,100.389999,99.620003,100.129997,89.778343,6255000
2015-05-04,100.330002,100.550003,100.160004,100.349998,89.975601,5532400
2015-05-05,100.129997,100.290001,99.290001,99.500000,89.213486,8828000
2015-05-06,99.620003,99.870003,98.660004,99.169998,88.917587,8030800
2015-05-07,98.940002,100.000000,98.910004,99.660004,89.356934,6401600
2015-05-08,100.480003,101.669998,100.440002,101.470001,90.979820,7508600
2015-05-11,101.320000,101.660004,101.010002,101.029999,90.585312,5698900
2015-05-12,100.879997,101.050003,100.279999,100.470001,90.083191,6903100
2015-05-13,100.680000,101.129997,100.470001,100.550003,90.154938,5826800
2015-05-14,100.970001,101.870003,100.949997,101.830002,91.302605,5454000
2015-05-15,101.980003,102.320000,101.669998,102.300003,91.724022,6023500
2015-05-18,102.370003,104.339996,102.320000,103.419998,92.728210,10466200
2015-05-19,103.660004,104.120003,103.260002,103.959999,93.212379,7724100
2015-05-20,104.419998,104.480003,103.309998,103.599998,92.889610,7146500
2015-05-21,102.910004,103.300003,102.339996,102.419998,92.501244,6875600
2015-05-22,102.269997,102.410004,101.330002,101.349998,91.534882,6216600
2015-05-26,101.230003,101.550003,100.580002,100.820000,91.056206,7918900
2015-05-27,101.010002,101.410004,100.800003,101.129997,91.336159,9297900
2015-05-28,101.010002,101.699997,100.809998,101.150002,91.354248,5700100
2015-05-29,101.550003,101.620003,99.830002,100.139999,90.442047,9588400
2015-06-01,100.279999,100.599998,99.720001,100.040001,90.351738,7298100
2015-06-02,99.919998,100.239998,99.099998,99.980003,90.297569,8297400
2015-06-03,100.320000,100.430000,99.839996,100.089996,90.396896,5375200
2015-06-04,99.940002,100.470001,99.059998,99.230003,89.620178,8057900
2015-06-05,98.989998,99.050003,98.199997,98.589996,89.042152,7557300
2015-06-08,98.599998,98.980003,97.959999,97.959999,88.473190,7050600
2015-06-09,98.440002,98.540001,97.800003,98.209999,88.698967,7844300
2015-06-10,98.480003,99.550003,98.199997,98.879997,89.304070,10025100
2015-06-11,99.199997,99.800003,98.830002,99.239998,89.629204,6175200
2015-06-12,98.879997,99.230003,98.120003,98.349998,88.825401,8717200
2015-06-15,97.750000,97.870003,97.010002,97.489998,88.048683,6833500
2015-06-16,97.500000,98.489998,97.099998,98.360001,88.834427,6049500
2015-06-17,98.379997,99.120003,98.150002,98.730003,89.168617,6155800
2015-06-18,98.860001,100.550003,98.709999,100.360001,90.640747,8815800
2015-06-19,99.879997,100.199997,99.779999,99.860001,90.189178,11653600
2015-06-22,100.599998,100.839996,99.989998,100.089996,90.396896,5055900
2015-06-23,100.099998,100.360001,99.480003,99.779999,90.116905,6046600
2015-06-24,99.510002,99.809998,99.070000,99.330002,89.710510,7254700
2015-06-25,99.500000,99.980003,99.110001,99.120003,89.520836,6581100
2015-06-26,99.430000,100.129997,99.250000,99.639999,89.990486,9041100
2015-06-29,98.980003,99.349998,97.620003,97.680000,88.220291,11150900
2015-06-30,98.430000,98.449997,97.300003,97.459999,88.021606,8967900
2015-07-01,98.300003,98.680000,97.639999,98.470001,88.933784,6726700
2015-07-02,98.849998,99.019997,98.320000,98.440002,88.906685,6091900
2015-07-06,97.709999,98.500000,96.639999,98.199997,88.689934,6817800
2015-07-07,98.629997,98.980003,97.519997,98.919998,89.340202,7122600
2015-07-08,98.419998,98.589996,97.690002,97.769997,88.301582,6845500
2015-07-09,99.050003,99.540001,98.400002,98.400002,88.870567,7316400
2015-07-10,99.779999,99.889999,99.089996,99.529999,89.891136,6969300
2015-07-13,100.050003,100.480003,99.870003,100.269997,90.559464,6986300
2015-07-14,99.260002,99.879997,98.550003,99.779999,90.116905,9890600
2015-07-15,99.760002,100.940002,99.629997,100.419998,90.694946,7990300
